customer_id,name,gender,age,mobile,email,registration_date,membership_level,points,total_spent,last_purchase_date,address_district,visit_frequency,preferred_category
CUST009571,出军,M,57,0130-45662022,u6mgge.i6h90@gmail.com,2024-06-17,silver,2256,60902.54,2024-12-31,Yangpu,Biweekly,Entertainment
CUST009572,伟国辉,F,67,089-11109820,nlrlqi17@sina.com,2024-05-12,silver,3276,77900.7,2024-07-04,Changning,Daily,Food & Dining
CUST009573,赛梓诚,M,48,13787240583,p0i58@21cn.com,2023-03-15,gold,11275,2153.06,2025-08-31,Xuhui,Daily,Electronics
CUST009574,曾磊,M,31,0167-71111698,lg0i48_g6l59@hotmail.com,2025-07-31,platinum,21279,40753.06,2025-08-01,Xuhui,Biweekly,Fashion
CUST009575,娄文博,F,58,023-40375353,i2vppm72@sina.com,2025-10-21,platinum,35379,79243.38,2026-02-18,Jingan,Biweekly,Fashion
CUST009576,竺军,M,68,0263-93047780,v9bmdm_geu38@21cn.com,2024-08-27,silver,3959,57819.91,2025-11-10,Jingan,Rarely,Home & Living
CUST009577,阮若汐,M,23,0981-86273009,lm1sbt0@outlook.com,2024-04-02,platinum,21685,96296.27,2025-04-11,Pudong,Biweekly,Fashion
CUST009578,公羊明辉,M,22,11747963360,h6lpv592@gmail.com,2024-12-20,gold,18343,86385.06,2025-09-29,Changning,Biweekly,Sports & Outdoors
CUST009579,睢珈,M,48,11793846454,mawgge_fmu@126.com,2025-04-11,platinum,37779,15832.26,2025-06-06,Xuhui,Biweekly,Sports & Outdoors
CUST009580,习强,M,62,067-11904890,h6lit6_gii28@126.com,2025-08-06,gold,8163,15833.49,2025-11-23,Jingan,Daily,Home & Living
CUST009581,念昊强,M,61,086-86012375,k8qscp20@21cn.com,2025-03-22,gold,13536,22680.36,2025-07-25,Changning,Daily,Fashion
CUST009582,浮彬,F,39,069-09436912,hn9sds.sld@gmail.com,2025-05-02,bronze,671,17471.49,2025-07-09,Xuhui,Monthly,Sports & Outdoors
CUST009583,滕航,M,19,007-62275273,k1z_k1z@outlook.com,2024-08-06,gold,7399,27956.94,2024-10-26,Yangpu,Weekly,Food & Dining
CUST009584,史嘉熙,M,36,0481-90994864,mtlpv5.im052@foxmail.com,2025-03-04,bronze,765,37682.16,2026-01-23,Xuhui,Monthly,Home & Living
CUST009585,长子欣,F,62,17514927659,i2xmy282@yeah.net,2025-09-24,platinum,38413,4630.82,2025-10-17,Jingan,Rarely,Home & Living
CUST009586,慈鑫,M,39,085-72335076,mg0iuc.jol@21cn.com,2023-01-18,gold,9506,74757.54,2025-05-05,Jingan,Biweekly,Home & Living
CUST009587,邝国秀,M,70,16555918064,it634@sina.com,2024-03-31,silver,1096,62937.95,2025-01-22,Xuhui,Monthly,Food & Dining
CUST009588,贵伟,F,70,18274045662,it6.hqr97@tom.com,2024-07-15,bronze,150,17563.96,2026-01-08,Xuhui,Daily,Fashion
CUST009589,将一全,F,38,0931-97828846,tt4lo54@yahoo.com.cn,2025-07-13,bronze,886,41171.4,2025-09-05,Jingan,Monthly,Home & Living
CUST009590,磨茗泽,F,32,051-50512528,m8eiuk.pa982@vip.qq.com,2023-03-25,bronze,740,78555.16,2023-11-03,Pudong,Rarely,Electronics
CUST009591,狄涛,M,18,014-34715627,me4hce_tqo@sina.com,2023-05-17,gold,14415,69233.79,2025-08-02,Yangpu,Rarely,Home & Living
CUST009592,但国强,F,61,0833-10584119,h6lit6.ghb@tom.com,2025-04-27,bronze,426,2682.98,2025-10-03,Pudong,Daily,Entertainment
CUST009593,钟离潇然,F,27,0947-36851534,o1spv5.too11@yahoo.com.cn,2024-03-31,gold,15192,78204.1,2024-05-14,Yangpu,Weekly,Sports & Outdoors
CUST009594,善思佳,M,18,13332292876,pw7lj1_ny432@hotmail.com,2025-11-02,platinum,31143,42074.35,2026-03-22,Xuhui,Biweekly,Sports & Outdoors
CUST009595,伯一诺,M,60,031-82684880,mg0iuc74@yahoo.com.cn,2023-05-11,bronze,571,12916.32,2025-08-15,Changning,Monthly,Electronics
CUST009596,树雅鑫,M,61,053-45366501,ppm97@tom.com,2025-05-01,silver,3886,83927.33,2025-09-10,Pudong,Rarely,Home & Living
CUST009597,闭丽芬,M,63,14248422280,hvbhvb.im0@yahoo.com.cn,2024-01-05,silver,3700,64390.09,2025-01-06,Pudong,Daily,Home & Living
CUST009598,皮宇轩,M,39,039-00548964,rn1le8.i3v@vip.qq.com,2026-01-15,platinum,43524,87467.44,2026-02-12,Changning,Weekly,Electronics
CUST009599,老晋鹏,F,48,089-10914530,u6mgge.pvq@yahoo.com.cn,2026-02-10,platinum,37225,63311.55,2026-02-19,Xuhui,Monthly,Fashion
CUST009600,申屠秀珍,M,48,19612660572,tum_ldu@21cn.com,2024-10-17,silver,3908,39216.68,2025-06-08,Xuhui,Daily,Entertainment
CUST009601,区国芳,M,60,089-96775763,k18to3_oor@vip.qq.com,2025-03-30,gold,8067,1972.29,2025-05-25,Pudong,Biweekly,Fashion
CUST009602,文敬彪,M,38,0976-05326013,i2xmy281@gmail.com,2023-04-27,bronze,823,12628.84,2024-07-10,Pudong,Biweekly,Home & Living
CUST009603,潮蒙,M,46,18660137458,gs2k34_pnr@tom.com,2025-04-27,platinum,28930,10128.7,2026-03-04,Hongkou,Weekly,Sports & Outdoors
CUST009604,摩瑜,M,62,12306999218,pybsbt.scd@vip.qq.com,2023-07-04,silver,1637,26433.8,2025-09-08,Pudong,Biweekly,Entertainment
CUST009605,羊鸿涛,F,61,0446-34469962,lh7k1z65@sohu.com,2024-11-14,bronze,306,89848.29,2026-03-26,Yangpu,Rarely,Fashion
CUST009606,乜梓玥,F,48,041-72321173,kfk91@tom.com,2024-12-29,silver,1059,32142.44,2025-12-22,Hongkou,Daily,Food & Dining
CUST009607,钭懿轩,F,27,0874-96531224,knnrmi4@sina.com,2025-06-12,platinum,34329,3193.49,2025-09-15,Pudong,Weekly,Fashion
CUST009608,蒋子豪,M,18,068-86639417,nlrlqi65@gmail.com,2025-01-11,gold,11952,68892.62,2025-09-25,Yangpu,Weekly,Entertainment
CUST009609,谈鑫磊,M,30,061-44866606,hsv_m2hgkw@tom.com,2025-09-27,platinum,25810,92383.12,2025-12-09,Xuhui,Daily,Electronics
CUST009610,偶俊熙,F,48,18816069659,h6lpyb.ijt68@yahoo.cn,2023-10-01,platinum,40065,38598.23,2024-10-18,Hongkou,Rarely,Fashion
CUST009611,嬴子豪,F,47,0048-16307371,mftjdc3@foxmail.com,2026-02-25,platinum,26997,34929.16,2026-03-16,Xuhui,Daily,Entertainment
CUST009612,厍天磊,F,41,078-78708283,lia34@hotmail.com,2023-02-25,bronze,940,97015.41,2024-09-11,Xuhui,Monthly,Entertainment
CUST009613,吾静怡,F,66,0353-71146761,tum77@yahoo.com.cn,2026-02-10,gold,12057,11367.33,2026-03-23,Pudong,Daily,Electronics
CUST009614,申昊天,M,45,0036-46400149,ssxtbf_jv6@139.com,2023-10-19,bronze,603,26728.54,2024-11-10,Pudong,Daily,Sports & Outdoors
CUST009615,骆梓晨,F,46,036-79131028,fextfv5@163.com,2023-02-24,gold,13426,89663.09,2025-03-12,Hongkou,Monthly,Home & Living
CUST009616,却鹏,M,22,0489-08126354,ixjh6l_lrs@foxmail.com,2023-02-20,platinum,25050,3090.91,2024-12-28,Jingan,Rarely,Sports & Outdoors
CUST009617,邰俊熙,F,45,0254-86207461,i1clo56@sohu.com,2024-07-05,silver,2891,12445.16,2025-07-22,Changning,Monthly,Entertainment
CUST009618,寇荣轩,F,20,0849-19620819,ktzmzi_g4b63@hotmail.com,2023-04-28,bronze,256,198.36,2024-11-23,Pudong,Monthly,Home & Living
CUST009619,罕美方,M,27,0167-90610733,jlbi46.slq88@yeah.net,2025-09-19,silver,2413,17924.97,2026-03-01,Xuhui,Rarely,Fashion
CUST009620,栾振东,F,49,0706-05132232,v9blnf.slq@gmail.com,2024-11-01,bronze,293,3460.54,2025-12-17,Pudong,Monthly,Electronics
CUST009621,弭瑜,F,29,13025600973,jzzgm373@tom.com,2025-08-02,bronze,116,96362.47,2026-01-22,Yangpu,Monthly,Sports & Outdoors
CUST009622,牢静怡,F,56,16099164521,fgd29@yahoo.cn,2024-05-08,silver,3811,6564.45,2025-07-31,Yangpu,Biweekly,Fashion
CUST009623,梅建华,M,59,14069950387,klepv5_ti439@126.com,2024-11-21,silver,1616,19572.82,2025-10-05,Xuhui,Weekly,Home & Living
CUST009624,环国琴,M,62,050-46980218,valljf49@21cn.com,2023-03-17,platinum,31670,17945.08,2025-05-14,Xuhui,Weekly,Fashion
CUST009625,定国琴,M,32,045-05582927,knnrqi.flh@163.com,2024-09-05,gold,15551,20875.44,2024-09-12,Jingan,Monthly,Electronics
CUST009626,宦天宇,F,53,003-96869154,to3.gk7@139.com,2024-11-27,silver,2008,39895.58,2025-09-11,Pudong,Rarely,Electronics
CUST009627,赛斌,F,30,0995-68221909,h6lgge.g5898@qq.com,2023-10-18,bronze,699,6688.93,2025-11-26,Yangpu,Rarely,Sports & Outdoors
CUST009628,巫瑜,M,18,15404341989,prn_hqs0@sina.com,2024-04-20,silver,3230,37299.61,2025-04-17,Xuhui,Weekly,Food & Dining
CUST009629,恭绍辉,M,21,0660-12121478,fh5q31.q7j@21cn.com,2024-07-19,platinum,41958,36647.61,2025-10-21,Hongkou,Daily,Home & Living
CUST009630,晁海燕,M,55,098-41083108,izhlu8_feyi3c55@sohu.com,2025-06-03,silver,4107,79918.1,2025-12-05,Yangpu,Rarely,Electronics
CUST009631,丁民,F,55,086-55295414,ixjlj1_lmq@139.com,2026-02-09,platinum,46108,70280.11,2026-02-16,Pudong,Biweekly,Sports & Outdoors
CUST009632,阴英,M,57,023-89761738,lm1k8832@tom.com,2023-12-04,bronze,894,73961.72,2025-11-06,Xuhui,Weekly,Sports & Outdoors
CUST009633,褒志明,F,34,10549822119,gncsbt17@hotmail.com,2023-10-24,silver,1401,48556.82,2025-04-15,Pudong,Daily,Entertainment
CUST009634,司马政君,F,45,10002012951,feog2w.rncq57@sina.com,2024-03-31,bronze,67,37402.43,2025-03-04,Changning,Monthly,Entertainment
CUST009635,道雨欣,M,59,19105596733,izhlq4_fqn@outlook.com,2025-06-22,platinum,22804,88053.88,2025-11-25,Pudong,Rarely,Food & Dining
CUST009636,愚一诺,M,27,0439-12199385,q31_fir@outlook.com,2023-11-01,bronze,609,69904.99,2024-04-25,Hongkou,Weekly,Fashion
CUST009637,波子豪,F,39,0646-68846503,iregge.i4s3@yahoo.com.cn,2024-02-11,platinum,47532,5909.52,2024-08-20,Xuhui,Biweekly,Electronics
CUST009638,耿国栋,M,48,0505-91890054,hn9sds15@sohu.com,2025-04-08,silver,3427,41539.42,2025-06-17,Jingan,Rarely,Food & Dining
CUST009639,谈建华,F,54,0443-42915004,ttbtw9_rwv@qq.com,2025-09-16,platinum,45116,79216.85,2025-12-03,Pudong,Weekly,Entertainment
CUST009640,咸宇,M,23,15185260102,v9r_tog@126.com,2024-06-04,gold,5466,48417.64,2025-11-14,Changning,Biweekly,Sports & Outdoors
CUST009641,友楷瑞,F,40,009-15433593,hm1hs7.sm452@126.com,2025-05-28,bronze,595,98588.01,2025-09-15,Yangpu,Biweekly,Entertainment
CUST009642,巨军,M,19,0535-63500226,irkj8n_okz@sina.com,2023-05-11,silver,4274,94505.57,2026-03-29,Hongkou,Rarely,Electronics
CUST009643,说治文,F,52,0697-45547453,u6mgge44@tom.com,2025-08-10,platinum,31162,47048.9,2025-12-03,Yangpu,Daily,Food & Dining
CUST009644,司马颖,M,53,060-34513046,tt4l5v54@yeah.net,2023-09-03,platinum,33778,38606.21,2024-08-18,Hongkou,Rarely,Entertainment
CUST009645,将斌,F,51,15206833424,tt4l5v53@yahoo.cn,2025-03-10,platinum,30159,13461.23,2025-12-21,Pudong,Weekly,Electronics
CUST009646,仙秀兰,M,21,027-65072725,lmfmhh25@hotmail.com,2024-08-09,platinum,23101,47416.71,2024-11-13,Yangpu,Biweekly,Sports & Outdoors
CUST009647,凭鸿涛,F,28,14863062350,k24_sdb18@yeah.net,2025-07-22,gold,12693,63685.17,2025-10-18,Xuhui,Monthly,Electronics
CUST009648,仍振家,F,62,027-39389788,mtlkn9.i3c@sina.com,2023-02-01,gold,8328,71196.43,2023-02-28,Xuhui,Daily,Electronics
CUST009649,宇文成,F,32,074-09718055,is8k1z.lwh@yahoo.cn,2025-07-23,platinum,38081,81567.16,2025-10-17,Jingan,Monthly,Sports & Outdoors
CUST009650,司马梓馨,F,19,12177408328,p72k3d83@139.com,2025-06-26,silver,1001,99519.79,2025-09-15,Changning,Monthly,Entertainment
CUST009651,何万佳,F,53,047-76287162,hm1hs7_hlm@gmail.com,2024-11-18,bronze,531,10428.48,2026-01-27,Jingan,Daily,Fashion
CUST009652,布晋鹏,M,40,0971-05367702,fmni4836@outlook.com,2025-10-16,silver,4835,28991.83,2025-10-27,Pudong,Monthly,Home & Living
CUST009653,家浩轩,M,68,0436-68287706,freg6n_gks@hotmail.com,2024-12-07,bronze,403,3605.28,2026-01-05,Jingan,Monthly,Sports & Outdoors
CUST009654,况天宇,M,45,15578086080,muq.i3c46@vip.qq.com,2025-01-04,bronze,398,66428.51,2025-06-11,Pudong,Daily,Entertainment
CUST009655,莫弘文,M,55,0567-05372996,fremft.gii@hotmail.com,2025-02-26,platinum,32517,53294.94,2026-01-29,Hongkou,Daily,Entertainment
CUST009656,仍立伟,F,43,054-57228020,h6lkjv.so2@sohu.com,2025-08-31,silver,4087,78800.26,2026-03-03,Changning,Biweekly,Entertainment
CUST009657,湛熠彤,F,43,0912-84768598,gztjcv_rlk44@vip.qq.com,2024-03-28,gold,7837,74472.02,2024-04-07,Changning,Rarely,Fashion
CUST009658,茹睿渊,M,67,18031025946,fgdptf90@sohu.com,2026-03-25,platinum,41098,99017.76,2026-03-28,Changning,Daily,Entertainment
CUST009659,纳喇志国,F,46,091-12132230,ireg4b.g5351@yahoo.com.cn,2023-02-01,platinum,30449,20193.87,2024-11-28,Yangpu,Monthly,Food & Dining
CUST009660,文智杰,F,54,087-48766671,gncsbt_ul44@yahoo.com.cn,2025-05-29,bronze,180,83515.93,2025-11-15,Pudong,Biweekly,Entertainment
CUST009661,嬴思佳,F,41,020-67520968,k8qkfk_gue10@21cn.com,2025-12-08,platinum,29778,33525.35,2026-02-08,Changning,Daily,Food & Dining
CUST009662,蹇绍齐,F,63,041-33338499,fmn_ia923@139.com,2023-01-09,gold,15698,9567.88,2025-05-06,Changning,Rarely,Food & Dining
CUST009663,姬辉,M,65,0487-94592260,k8qkfk.l7r91@sohu.com,2025-02-04,gold,19533,77800.45,2025-04-03,Xuhui,Weekly,Sports & Outdoors
CUST009664,墨建国,F,33,0681-80180482,fmnlj1.th6@gmail.com,2024-02-02,silver,3368,25779.28,2024-10-19,Changning,Rarely,Food & Dining
CUST009665,梅钰轩,M,55,11369897097,h6lscp.iyo40@126.com,2024-09-08,bronze,127,2193.82,2025-01-04,Hongkou,Monthly,Sports & Outdoors
CUST009666,喜家明,M,54,0036-72168997,tt4l5v7@vip.qq.com,2025-07-28,gold,18328,87286.49,2025-12-05,Jingan,Rarely,Home & Living
CUST009667,岳浩然,F,65,030-16762246,i1clo5_fmu45@21cn.com,2023-09-07,bronze,919,51388.31,2023-12-06,Xuhui,Daily,Entertainment
CUST009668,衣娟,M,66,076-20190938,gcn56@gmail.com,2026-01-18,platinum,24039,20993.17,2026-01-30,Yangpu,Monthly,Entertainment
CUST009669,让梓馨,M,45,16645917050,mtlmvh58@yahoo.com.cn,2023-12-07,silver,2001,756.15,2024-12-21,Jingan,Rarely,Food & Dining
CUST009670,蒉梓妍,M,34,009-55704939,q6x92@foxmail.com,2025-04-26,platinum,24327,81678.15,2025-12-16,Changning,Weekly,Sports & Outdoors
CUST009671,茅雨涵,F,54,18486026043,hm1i2v_ty814@163.com,2025-01-07,platinum,44835,55623.73,2025-06-13,Changning,Daily,Sports & Outdoors
CUST009672,纳喇浩辰,M,19,11412568411,ts5tbf18@126.com,2024-04-12,gold,14250,50656.01,2025-05-08,Xuhui,Rarely,Entertainment
CUST009673,覃俊杰,M,67,0452-98374873,h6lptf_ijm@yeah.net,2023-12-04,silver,3182,41404.48,2023-12-24,Xuhui,Daily,Home & Living
CUST009674,恭霞,M,68,0723-24866295,is8k1z22@126.com,2024-03-17,gold,17619,3603.46,2024-06-26,Jingan,Biweekly,Electronics
CUST009675,权超,F,53,11129984584,mzg_ghj99@yahoo.com.cn,2023-05-07,silver,2922,97946.23,2025-01-01,Changning,Weekly,Sports & Outdoors
CUST009676,熊红,M,68,096-42972149,tt4l5v20@yahoo.com.cn,2023-06-07,gold,12512,25102.12,2025-07-07,Jingan,Daily,Fashion
CUST009677,开艺涵,F,41,078-56972843,fmni48_p1f@yeah.net,2023-10-14,gold,7296,83451.83,2024-02-28,Changning,Monthly,Food & Dining
CUST009678,柴依诺,F,50,11712630348,scp_g4c40@yahoo.com.cn,2024-01-21,bronze,531,44129.65,2026-01-14,Changning,Monthly,Food & Dining
CUST009679,步炫明,M,61,16715076642,rmftt4_pyc45@gmail.com,2023-11-08,silver,2819,70390.57,2024-12-16,Pudong,Daily,Sports & Outdoors
CUST009680,章艳,F,63,093-07696649,tt4l5v_kf0@126.com,2024-03-26,platinum,36984,63643.18,2025-04-05,Jingan,Biweekly,Food & Dining
CUST009681,诸葛昊天,M,47,17730679003,knnrqi.tg9@21cn.com,2025-12-18,bronze,251,18832.43,2026-03-15,Hongkou,Weekly,Sports & Outdoors
CUST009682,前英,M,45,090-86860251,mawgge11@qq.com,2023-10-24,silver,1973,27580.82,2025-07-24,Changning,Weekly,Food & Dining
CUST009683,来敏,M,28,18469519396,uclgm3_skjjih@yeah.net,2025-06-24,silver,1284,16328.3,2025-08-13,Changning,Monthly,Home & Living
CUST009684,冀红,F,62,0039-58388143,knnrmi.lia@sohu.com,2026-02-11,bronze,614,94593.86,2026-03-28,Changning,Rarely,Home & Living
CUST009685,饶刚,F,32,011-94221206,tgmo3v63@yahoo.cn,2023-08-29,platinum,45864,94502.67,2024-04-26,Xuhui,Weekly,Electronics
CUST009686,桂思,M,23,019-00738287,rn1kls.hdu@foxmail.com,2023-05-14,silver,4113,24260.31,2024-09-29,Jingan,Monthly,Home & Living
CUST009687,柯民,M,40,0587-22409153,pv5_irk@yahoo.cn,2024-10-09,silver,4630,21095.43,2024-10-27,Jingan,Biweekly,Fashion
CUST009688,陀语汐,M,38,12059510522,k24.trx@vip.qq.com,2023-08-05,silver,2480,74216.85,2025-04-20,Jingan,Weekly,Electronics
CUST009689,景梓涵,M,62,0343-40615817,hm1hs7.q5798@outlook.com,2025-12-28,gold,11495,68186.3,2026-03-08,Changning,Daily,Home & Living
CUST009690,淡宇航,M,48,13294790326,knnmud.rne@vip.qq.com,2024-04-20,platinum,36225,71390.71,2025-06-16,Hongkou,Daily,Fashion
CUST009691,在倩,M,61,0414-55168142,mtlkn9_mtn4@tom.com,2025-01-07,silver,4214,58119.91,2025-08-05,Xuhui,Daily,Food & Dining
CUST009692,大丽萍,F,42,0047-88503553,irkj8n.jdk42@yeah.net,2023-11-27,gold,15915,22161.09,2024-02-24,Xuhui,Rarely,Sports & Outdoors
CUST009693,己敏,F,40,14227335416,knnnlr_ijs97@hotmail.com,2023-04-19,gold,18570,5671.11,2024-02-08,Changning,Daily,Home & Living
CUST009694,宛立辉,M,30,0076-48270926,fvpki7.ioq@126.com,2025-01-23,bronze,306,85755.42,2025-11-01,Pudong,Biweekly,Home & Living
CUST009695,暴芳,M,19,083-80600717,ffxlmf48@foxmail.com,2026-02-28,silver,1362,70187.86,2026-03-18,Hongkou,Biweekly,Fashion
CUST009696,宿笑愚,F,57,0147-04422028,rmi82@sohu.com,2026-02-12,silver,3298,40971.69,2026-03-20,Jingan,Rarely,Sports & Outdoors
CUST009697,夷萍,M,55,0917-66823001,i1cl5v_k6d@126.com,2024-03-30,silver,2804,39642.47,2025-07-18,Changning,Rarely,Entertainment
CUST009698,休悦,M,22,087-14949499,pa8kfk_mbt@163.com,2024-09-19,platinum,24064,59367.26,2026-01-04,Hongkou,Monthly,Sports & Outdoors
CUST009699,喜玉英,M,48,0239-17002062,ucop8d83@21cn.com,2024-12-19,platinum,33455,19386.66,2025-10-08,Pudong,Monthly,Sports & Outdoors
CUST009700,植子豪,M,70,16339028813,sf0ppm_fff2@qq.com,2025-02-10,gold,5942,31674.83,2026-01-13,Jingan,Biweekly,Electronics
CUST009701,幸安琪,F,21,0184-31136505,pv5_i78@yahoo.com.cn,2024-06-20,platinum,26244,22637.64,2025-06-06,Changning,Daily,Fashion
CUST009702,谬天娇,F,18,003-52974374,feog2w.g75@outlook.com,2024-06-23,silver,4305,5685.48,2024-06-26,Hongkou,Rarely,Entertainment
CUST009703,冯沐宸,M,58,0110-67710710,lmfmhh_nfy18@sohu.com,2025-01-09,silver,2091,32857.9,2025-09-19,Changning,Biweekly,Home & Living
CUST009704,焉丽,M,64,018-98031604,it653@yahoo.cn,2025-03-23,bronze,446,26084.04,2026-03-27,Jingan,Rarely,Sports & Outdoors
CUST009705,锐嘉熙,M,60,0743-56847611,valljf_j4w@yahoo.com.cn,2026-01-24,platinum,38950,91698.49,2026-02-22,Xuhui,Monthly,Home & Living
CUST009706,双蒙,F,51,17243040011,i46k5q50@hotmail.com,2024-07-15,gold,8115,14977.05,2025-05-09,Yangpu,Daily,Fashion
CUST009707,房鹤轩,F,62,081-85191252,hm1nuy38@yahoo.com.cn,2024-06-17,platinum,32614,14771.55,2024-09-11,Jingan,Monthly,Sports & Outdoors
CUST009708,顾擎宇,F,26,0669-55856035,lm1md2_idj7@tom.com,2024-05-19,platinum,31948,74635.35,2025-12-29,Hongkou,Rarely,Sports & Outdoors
CUST009709,龙雨涵,F,47,0642-83964184,k5qscp_pip19@139.com,2024-02-18,silver,1813,78831.83,2024-09-18,Hongkou,Monthly,Home & Living
CUST009710,竭昊强,M,55,16048180628,lj583@hotmail.com,2023-04-01,platinum,46035,13448.84,2026-01-09,Changning,Daily,Food & Dining
CUST009711,栗国秀,F,48,0244-59996973,h6lit6.nor5@139.com,2026-01-28,silver,2149,50505.5,2026-03-23,Changning,Rarely,Sports & Outdoors
CUST009712,潭阳,F,20,18106158818,k1zk5m.gge@yeah.net,2026-03-02,silver,4473,57075.88,2026-03-06,Jingan,Weekly,Electronics
CUST009713,章若汐,M,64,016-70737548,k1zu0c_kdw79@sohu.com,2025-01-03,silver,3157,73163.29,2026-02-27,Changning,Rarely,Electronics
CUST009714,竭苡沫,M,38,0837-36238270,gs2m5673@vip.qq.com,2025-08-01,bronze,99,79267.01,2025-08-27,Hongkou,Weekly,Home & Living
CUST009715,恭梓玥,F,39,044-33338721,p1pscp45@139.com,2024-09-10,silver,2791,71628.44,2025-10-26,Yangpu,Rarely,Food & Dining
CUST009716,诺杰,F,54,14172120671,g4b76@sina.com,2024-04-21,bronze,155,24491.17,2025-05-04,Changning,Daily,Food & Dining
CUST009717,甄敏,M,49,059-84522318,hm1hs7.tm264@sina.com,2023-02-13,bronze,854,52967.45,2025-04-25,Yangpu,Daily,Entertainment
CUST009718,赫连美方,F,30,12756820473,lia_tqo84@sohu.com,2024-10-09,platinum,24658,36543.94,2025-07-09,Pudong,Rarely,Fashion
CUST009719,上官鸿煊,M,65,17709993351,fq5rne.ist18@outlook.com,2023-11-20,silver,2077,66832.97,2025-12-26,Xuhui,Weekly,Electronics
CUST009720,悉国兰,M,37,0073-65317723,k0f9@21cn.com,2024-07-17,gold,12169,55126.19,2025-12-27,Yangpu,Daily,Home & Living
CUST009721,唐志国,M,57,0041-34619243,tdcsbt80@yahoo.com.cn,2024-01-30,gold,7053,96237.42,2024-06-25,Jingan,Monthly,Food & Dining
CUST009722,源驰,F,18,0011-26925541,lh7lnf36@yahoo.com.cn,2025-11-09,bronze,323,55309.11,2026-01-31,Jingan,Weekly,Entertainment
CUST009723,蓟宇泽,F,52,11619460662,lm165@gmail.com,2023-10-27,platinum,35407,50561.17,2024-06-26,Changning,Biweekly,Electronics
CUST009724,让智杰,F,30,0646-39871667,freg6n98@163.com,2025-12-31,platinum,37151,31240.75,2026-03-30,Xuhui,Biweekly,Electronics
CUST009725,丑文,F,63,0265-03762870,rydkjv.hr021@vip.qq.com,2025-12-04,silver,2861,70208.03,2026-03-21,Jingan,Weekly,Food & Dining
CUST009726,尔天娇,M,67,077-04011163,fmnnzu_irk21@yahoo.cn,2025-08-16,bronze,777,71412.86,2025-09-16,Pudong,Rarely,Home & Living
CUST009727,过静怡,F,61,0222-51517825,hsv.fis0@sohu.com,2024-10-05,platinum,45270,42338.06,2024-10-22,Xuhui,Daily,Entertainment
CUST009728,巴国良,M,67,071-18307674,muq36@outlook.com,2025-08-12,gold,6526,41639.63,2025-10-31,Pudong,Biweekly,Home & Living
CUST009729,类秀英,F,51,0239-12131135,fg9_sgv@yahoo.cn,2024-04-19,gold,16889,15904.15,2024-08-24,Jingan,Rarely,Food & Dining
CUST009730,辟民,F,52,095-96644075,gcn.len94@hotmail.com,2024-04-24,gold,5477,58815.18,2024-06-25,Hongkou,Weekly,Home & Living
CUST009731,扶昊天,M,41,084-13814876,izh.fmn8@126.com,2023-10-15,silver,4225,31624.57,2023-12-04,Pudong,Daily,Home & Living
CUST009732,吴洁,F,30,18387137223,feog2w63@gmail.com,2026-02-18,gold,12672,42335.45,2026-03-17,Pudong,Biweekly,Home & Living
CUST009733,唐婷婷,M,52,14196482912,h6linn24@163.com,2024-10-27,bronze,328,55678.54,2025-03-03,Jingan,Monthly,Fashion
CUST009734,班靖琪,M,64,0316-03037879,hm1i2v.g37@163.com,2023-07-09,silver,1056,21831.62,2025-12-02,Xuhui,Daily,Electronics
CUST009735,温子欣,M,55,0727-89078386,lm1md260@yahoo.cn,2023-06-23,bronze,380,18470.96,2024-09-07,Jingan,Biweekly,Entertainment
CUST009736,丹俊熙,M,58,0212-08456636,oq3kgn0@sina.com,2024-08-22,silver,3109,66735.6,2025-03-14,Pudong,Biweekly,Home & Living
CUST009737,於雅鑫,F,63,001-21281083,kleg34.i88@gmail.com,2025-08-03,bronze,251,34213.76,2026-03-20,Yangpu,Rarely,Sports & Outdoors
CUST009738,剑博超,M,66,027-59709867,lm1sbt88@outlook.com,2023-10-01,bronze,640,18818.9,2025-03-06,Hongkou,Biweekly,Sports & Outdoors
CUST009739,颜烨华,F,30,0991-57474957,mtlkn9.fkt20@sina.com,2024-07-26,gold,18718,3658.93,2025-02-13,Hongkou,Rarely,Electronics
CUST009740,侍煜城,M,24,048-36897062,i1cl5v_fim36@foxmail.com,2023-03-28,platinum,36872,45755.79,2023-06-09,Yangpu,Daily,Home & Living
CUST009741,买智杰,F,47,13259175108,ptf.k4795@163.com,2023-12-28,gold,11079,67246.42,2024-02-13,Hongkou,Daily,Food & Dining
CUST009742,隆英,F,36,052-14861133,fmnnzu_gk7@vip.qq.com,2024-06-18,bronze,682,93416.32,2026-02-01,Hongkou,Daily,Food & Dining
CUST009743,骆国辉,M,61,0842-36084375,mg0iuc19@vip.qq.com,2023-04-17,gold,18719,43845.77,2024-10-14,Jingan,Daily,Food & Dining
CUST009744,晁万佳,M,36,10041625670,v9blnf.j33@sina.com,2023-09-07,gold,11082,25755.8,2025-02-18,Changning,Daily,Entertainment
CUST009745,丙悦,F,34,070-30682307,hsv70@gmail.com,2025-03-03,silver,3642,25063.26,2025-09-07,Xuhui,Biweekly,Electronics
CUST009746,褒敏,F,65,000-66866210,lch_gl2@sina.com,2024-08-23,silver,1427,4555.06,2025-06-18,Changning,Weekly,Home & Living
CUST009747,应立辉,M,58,10212626619,ts5tbf.go871@sohu.com,2024-05-23,platinum,23052,91943.32,2025-02-15,Xuhui,Daily,Fashion
