customer_id,gender,age,annual_income,spending_score,member_tier,visit_frequency,preferred_category,total_visits_last_year,total_spent_last_year,email,phone,address_district,signup_date,last_visit_date
"CUST000575","Female","31","124601","4","Bronze","Biweekly","Beauty & Cosmetics","30","59808","customer575@example.com","13800000575","Minhang","2024-08-03","2026-03-05"
"CUST000576","Female","60","69685","4","Silver","Biweekly","Sports & Outdoors","37","41254","customer576@example.com","13800000576","Huangpu","2025-08-28","2026-02-13"
"CUST000577","Female","38","284809","1","Bronze","Rarely","Sports & Outdoors","1","1139","customer577@example.com","13800000577","Pudong","2025-01-06","2026-02-13"
"CUST000578","Female","19","24506","5","Bronze","Quarterly","Fashion","8","3921","customer578@example.com","13800000578","Changning","2025-03-18","2026-02-21"
"CUST000579","Female","50","50876","3","Bronze","Monthly","Home & Living","18","10989","customer579@example.com","13800000579","Changning","2023-11-27","2026-03-06"
"CUST000580","Male","37","76793","4","Platinum","Quarterly","Fashion","6","7372","customer580@example.com","13800000580","Huangpu","2023-02-22","2026-02-14"
"CUST000581","Female","41","149334","2","Bronze","Rarely","Electronics","3","3584","customer581@example.com","13800000581","Huangpu","2024-04-16","2026-03-13"
"CUST000582","Male","30","68596","1","Silver","Quarterly","Food & Dining","7","1921","customer582@example.com","13800000582","Jingan","2024-04-21","2026-02-26"
"CUST000583","Female","26","21479","5","Gold","Monthly","Fashion","15","6444","customer583@example.com","13800000583","Minhang","2025-08-26","2026-03-13"
"CUST000584","Male","25","209018","3","Silver","Rarely","Beauty & Cosmetics","2","5016","customer584@example.com","13800000584","Minhang","2023-10-01","2026-02-18"
"CUST000585","Male","55","27113","3","Gold","Weekly","Beauty & Cosmetics","46","14966","customer585@example.com","13800000585","Changning","2025-02-13","2026-03-06"
"CUST000586","Male","23","39532","2","Gold","Rarely","Entertainment","1","316","customer586@example.com","13800000586","Changning","2025-08-16","2026-02-26"
"CUST000587","Female","45","170269","4","Bronze","Monthly","Electronics","16","43589","customer587@example.com","13800000587","Minhang","2025-07-23","2026-02-20"
"CUST000588","Female","70","52006","3","Bronze","Weekly","Entertainment","72","44933","customer588@example.com","13800000588","Xuhui","2023-05-13","2026-02-24"
"CUST000589","Female","44","246836","3","Platinum","Rarely","Books & Stationery","1","2962","customer589@example.com","13800000589","Pudong","2025-09-25","2026-02-19"
"CUST000590","Female","26","24804","5","Gold","Biweekly","Beauty & Cosmetics","20","9922","customer590@example.com","13800000590","Changning","2025-12-11","2026-03-12"
"CUST000591","Female","36","45737","2","Gold","Monthly","Entertainment","20","7318","customer591@example.com","13800000591","Huangpu","2023-06-11","2026-02-25"
"CUST000592","Female","70","143234","4","Silver","Monthly","Books & Stationery","18","41251","customer592@example.com","13800000592","Minhang","2025-08-28","2026-02-25"
"CUST000593","Male","18","76847","5","Bronze","Weekly","Entertainment","63","96827","customer593@example.com","13800000593","Minhang","2025-10-16","2026-02-15"
"CUST000594","Female","27","51661","4","Platinum","Monthly","Books & Stationery","12","9919","customer594@example.com","13800000594","Changning","2025-01-01","2026-02-14"
"CUST000595","Female","41","41705","3","Platinum","Quarterly","Entertainment","8","4004","customer595@example.com","13800000595","Minhang","2024-06-18","2026-02-28"
"CUST000596","Male","43","85608","2","Bronze","Rarely","Electronics","3","2055","customer596@example.com","13800000596","Jingan","2025-12-05","2026-03-11"
"CUST000597","Female","44","64332","3","Gold","Monthly","Entertainment","12","9264","customer597@example.com","13800000597","Changning","2024-03-13","2026-03-06"
"CUST000598","Female","29","78961","1","Silver","Quarterly","Fashion","6","1895","customer598@example.com","13800000598","Jingan","2023-02-03","2026-03-12"
"CUST000599","Male","43","143759","2","Bronze","Rarely","Food & Dining","2","2300","customer599@example.com","13800000599","Pudong","2023-02-07","2026-03-09"
"CUST000600","Male","22","122332","5","Silver","Rarely","Electronics","3","7340","customer600@example.com","13800000600","Minhang","2024-03-11","2026-02-21"
"CUST000601","Male","37","66094","3","Gold","Rarely","Sports & Outdoors","1","793","customer601@example.com","13800000601","Minhang","2025-06-02","2026-03-07"
"CUST000602","Male","41","68276","4","Bronze","Monthly","Beauty & Cosmetics","15","16386","customer602@example.com","13800000602","Huangpu","2023-07-28","2026-03-04"
"CUST000603","Male","36","66782","1","Silver","Quarterly","Sports & Outdoors","7","1870","customer603@example.com","13800000603","Changning","2024-01-06","2026-03-06"
"CUST000604","Female","31","82369","5","Platinum","Biweekly","Food & Dining","39","64248","customer604@example.com","13800000604","Changning","2025-11-08","2026-03-05"
"CUST000605","Female","54","274197","4","Platinum","Rarely","Books & Stationery","1","4387","customer605@example.com","13800000605","Minhang","2023-01-15","2026-03-11"
"CUST000606","Female","42","155647","2","Platinum","Rarely","Books & Stationery","2","2490","customer606@example.com","13800000606","Pudong","2024-02-27","2026-02-20"
"CUST000607","Female","27","273266","4","Platinum","Biweekly","Food & Dining","27","118051","customer607@example.com","13800000607","Huangpu","2025-07-20","2026-02-20"
"CUST000608","Female","36","104528","5","Platinum","Biweekly","Entertainment","28","58536","customer608@example.com","13800000608","Xuhui","2025-04-24","2026-03-02"
"CUST000609","Female","28","34319","3","Gold","Monthly","Food & Dining","14","5766","customer609@example.com","13800000609","Changning","2025-01-11","2026-02-19"
"CUST000610","Female","31","74412","2","Bronze","Rarely","Entertainment","3","1786","customer610@example.com","13800000610","Changning","2024-10-23","2026-02-27"
"CUST000611","Female","55","124108","2","Bronze","Monthly","Food & Dining","17","16879","customer611@example.com","13800000611","Huangpu","2024-06-01","2026-03-03"
"CUST000612","Male","26","71395","4","Platinum","Monthly","Home & Living","17","19419","customer612@example.com","13800000612","Huangpu","2024-11-25","2026-02-17"
"CUST000613","Male","63","133912","3","Platinum","Monthly","Sports & Outdoors","20","32139","customer613@example.com","13800000613","Minhang","2023-12-18","2026-03-05"
"CUST000614","Female","59","24993","4","Silver","Biweekly","Food & Dining","37","14796","customer614@example.com","13800000614","Jingan","2025-01-02","2026-02-22"
"CUST000615","Female","24","89258","1","Gold","Monthly","Beauty & Cosmetics","10","3570","customer615@example.com","13800000615","Xuhui","2023-02-03","2026-03-07"
"CUST000616","Male","58","26921","5","Platinum","Quarterly","Electronics","6","3231","customer616@example.com","13800000616","Pudong","2023-06-27","2026-03-05"
"CUST000617","Female","28","124904","2","Bronze","Rarely","Beauty & Cosmetics","3","2998","customer617@example.com","13800000617","Jingan","2025-10-01","2026-02-25"
"CUST000618","Female","30","88309","2","Bronze","Quarterly","Food & Dining","7","4945","customer618@example.com","13800000618","Changning","2024-05-12","2026-02-13"
"CUST000619","Male","62","102273","3","Platinum","Quarterly","Sports & Outdoors","7","8591","customer619@example.com","13800000619","Xuhui","2023-08-22","2026-03-03"
"CUST000620","Female","38","88479","3","Gold","Rarely","Books & Stationery","3","3185","customer620@example.com","13800000620","Changning","2023-02-11","2026-02-23"
"CUST000621","Female","18","30623","5","Gold","Weekly","Electronics","41","25111","customer621@example.com","13800000621","Pudong","2024-02-10","2026-03-07"
"CUST000622","Female","25","92879","2","Silver","Rarely","Electronics","2","1486","customer622@example.com","13800000622","Xuhui","2024-07-05","2026-03-04"
"CUST000623","Female","32","77852","2","Bronze","Monthly","Fashion","15","9342","customer623@example.com","13800000623","Huangpu","2023-08-20","2026-03-03"
"CUST000624","Female","35","72760","3","Platinum","Weekly","Electronics","79","68976","customer624@example.com","13800000624","Minhang","2024-01-20","2026-03-14"
"CUST000625","Male","41","83475","4","Bronze","Biweekly","Sports & Outdoors","36","48082","customer625@example.com","13800000625","Pudong","2023-02-08","2026-02-18"
"CUST000626","Female","31","92651","2","Gold","Monthly","Entertainment","13","9636","customer626@example.com","13800000626","Pudong","2024-08-05","2026-03-14"
"CUST000627","Male","55","130587","1","Platinum","Quarterly","Fashion","6","3134","customer627@example.com","13800000627","Changning","2023-10-23","2026-03-02"
"CUST000628","Male","37","82026","1","Platinum","Biweekly","Fashion","22","7218","customer628@example.com","13800000628","Minhang","2024-12-21","2026-02-15"
"CUST000629","Female","26","36017","5","Silver","Monthly","Books & Stationery","18","12966","customer629@example.com","13800000629","Xuhui","2025-03-09","2026-03-09"
"CUST000630","Male","38","174749","1","Bronze","Quarterly","Sports & Outdoors","8","5592","customer630@example.com","13800000630","Changning","2025-01-26","2026-02-15"
"CUST000631","Male","38","94631","1","Silver","Monthly","Entertainment","14","5299","customer631@example.com","13800000631","Pudong","2025-12-08","2026-03-03"
"CUST000632","Male","41","86442","4","Silver","Rarely","Sports & Outdoors","1","1383","customer632@example.com","13800000632","Pudong","2024-12-16","2026-02-26"
"CUST000633","Male","36","24240","1","Platinum","Rarely","Books & Stationery","1","97","customer633@example.com","13800000633","Pudong","2024-03-09","2026-02-15"
"CUST000634","Female","27","97390","5","Bronze","Monthly","Food & Dining","14","27269","customer634@example.com","13800000634","Jingan","2025-12-24","2026-02-14"
"CUST000635","Male","36","98554","1","Silver","Quarterly","Sports & Outdoors","8","3154","customer635@example.com","13800000635","Xuhui","2024-12-12","2026-02-23"
"CUST000636","Female","60","87155","5","Platinum","Weekly","Home & Living","77","134219","customer636@example.com","13800000636","Minhang","2023-01-25","2026-02-23"
"CUST000637","Male","66","111446","2","Bronze","Rarely","Sports & Outdoors","3","2675","customer637@example.com","13800000637","Huangpu","2023-08-15","2026-02-25"
"CUST000638","Female","41","127630","3","Platinum","Monthly","Food & Dining","16","24505","customer638@example.com","13800000638","Pudong","2023-08-26","2026-02-18"
"CUST000639","Male","24","108739","3","Platinum","Weekly","Beauty & Cosmetics","50","65243","customer639@example.com","13800000639","Jingan","2023-01-27","2026-03-01"
"CUST000640","Male","69","86272","5","Silver","Weekly","Fashion","72","124232","customer640@example.com","13800000640","Pudong","2024-12-16","2026-02-17"
"CUST000641","Male","31","124331","3","Bronze","Rarely","Beauty & Cosmetics","3","4476","customer641@example.com","13800000641","Jingan","2024-12-18","2026-03-12"
"CUST000642","Male","56","68529","4","Platinum","Monthly","Entertainment","11","12061","customer642@example.com","13800000642","Pudong","2025-12-03","2026-03-13"
"CUST000643","Female","47","119997","1","Platinum","Monthly","Beauty & Cosmetics","16","7680","customer643@example.com","13800000643","Minhang","2023-03-18","2026-02-24"
"CUST000644","Male","61","123449","1","Gold","Weekly","Food & Dining","48","23702","customer644@example.com","13800000644","Pudong","2023-10-05","2026-03-08"
"CUST000645","Female","53","125573","1","Bronze","Weekly","Electronics","73","36667","customer645@example.com","13800000645","Xuhui","2025-05-01","2026-03-01"
"CUST000646","Male","28","26319","3","Platinum","Weekly","Sports & Outdoors","68","21476","customer646@example.com","13800000646","Huangpu","2024-09-06","2026-02-20"
"CUST000647","Male","30","46224","2","Gold","Weekly","Food & Dining","40","14792","customer647@example.com","13800000647","Minhang","2024-08-16","2026-02-13"
"CUST000648","Female","20","139803","2","Bronze","Quarterly","Beauty & Cosmetics","7","7829","customer648@example.com","13800000648","Xuhui","2024-02-08","2026-02-19"
"CUST000649","Male","27","144512","5","Bronze","Weekly","Food & Dining","48","138732","customer649@example.com","13800000649","Changning","2024-07-05","2026-03-09"
"CUST000650","Female","50","42463","3","Platinum","Quarterly","Books & Stationery","5","2548","customer650@example.com","13800000650","Xuhui","2024-05-19","2026-02-19"
"CUST000651","Female","33","48228","5","Silver","Monthly","Electronics","10","9646","customer651@example.com","13800000651","Minhang","2023-03-28","2026-03-06"
"CUST000652","Female","25","141274","1","Bronze","Rarely","Beauty & Cosmetics","3","1695","customer652@example.com","13800000652","Huangpu","2025-09-26","2026-02-26"
"CUST000653","Female","32","38633","5","Bronze","Quarterly","Home & Living","6","4636","customer653@example.com","13800000653","Minhang","2024-11-22","2026-03-11"
"CUST000654","Male","53","51822","3","Gold","Biweekly","Electronics","30","18656","customer654@example.com","13800000654","Huangpu","2025-12-14","2026-02-27"
"CUST000655","Female","40","23643","4","Platinum","Biweekly","Entertainment","33","12484","customer655@example.com","13800000655","Minhang","2023-04-11","2026-02-23"
"CUST000656","Female","40","97858","2","Gold","Biweekly","Books & Stationery","25","19572","customer656@example.com","13800000656","Xuhui","2025-11-14","2026-03-04"
"CUST000657","Female","62","46274","3","Platinum","Rarely","Beauty & Cosmetics","1","555","customer657@example.com","13800000657","Pudong","2023-07-05","2026-02-19"
"CUST000658","Female","43","70043","5","Gold","Monthly","Beauty & Cosmetics","15","21013","customer658@example.com","13800000658","Minhang","2024-03-23","2026-03-09"
"CUST000659","Male","37","60699","3","Platinum","Quarterly","Sports & Outdoors","8","5827","customer659@example.com","13800000659","Huangpu","2023-06-17","2026-03-08"
"CUST000660","Male","33","79550","5","Bronze","Monthly","Beauty & Cosmetics","13","20683","customer660@example.com","13800000660","Huangpu","2024-02-28","2026-03-02"
"CUST000661","Male","32","28865","5","Gold","Rarely","Fashion","1","577","customer661@example.com","13800000661","Minhang","2023-05-21","2026-03-12"
"CUST000662","Male","31","148649","1","Gold","Rarely","Sports & Outdoors","1","595","customer662@example.com","13800000662","Minhang","2025-11-15","2026-03-12"
"CUST000663","Female","35","67287","4","Gold","Biweekly","Home & Living","39","41987","customer663@example.com","13800000663","Minhang","2023-04-23","2026-02-22"
"CUST000664","Male","24","125864","3","Silver","Monthly","Entertainment","13","19635","customer664@example.com","13800000664","Jingan","2025-10-02","2026-03-14"
"CUST000665","Male","36","80958","1","Gold","Monthly","Home & Living","16","5181","customer665@example.com","13800000665","Minhang","2025-01-08","2026-03-06"
"CUST000666","Male","22","39142","2","Bronze","Rarely","Entertainment","3","939","customer666@example.com","13800000666","Jingan","2025-09-15","2026-03-06"
"CUST000667","Male","28","58863","1","Silver","Weekly","Food & Dining","75","17659","customer667@example.com","13800000667","Xuhui","2024-11-16","2026-03-01"
"CUST000668","Male","22","87748","3","Silver","Rarely","Entertainment","1","1053","customer668@example.com","13800000668","Xuhui","2023-08-08","2026-03-07"
"CUST000669","Female","36","66134","4","Gold","Quarterly","Entertainment","7","7407","customer669@example.com","13800000669","Changning","2025-05-11","2026-02-20"
"CUST000670","Male","44","93457","4","Gold","Monthly","Books & Stationery","11","16448","customer670@example.com","13800000670","Xuhui","2023-01-26","2026-03-14"
"CUST000671","Female","45","146301","4","Gold","Monthly","Beauty & Cosmetics","16","37453","customer671@example.com","13800000671","Changning","2025-08-11","2026-02-18"
"CUST000672","Male","30","78181","3","Silver","Rarely","Sports & Outdoors","3","2815","customer672@example.com","13800000672","Minhang","2025-11-13","2026-03-11"
"CUST000673","Male","45","34388","3","Platinum","Rarely","Sports & Outdoors","3","1238","customer673@example.com","13800000673","Pudong","2023-01-10","2026-02-17"
"CUST000674","Female","24","45659","4","Gold","Biweekly","Beauty & Cosmetics","31","22647","customer674@example.com","13800000674","Minhang","2025-09-28","2026-03-05"
"CUST000675","Female","57","72754","2","Gold","Quarterly","Books & Stationery","6","3492","customer675@example.com","13800000675","Huangpu","2025-11-22","2026-03-04"
"CUST000676","Male","35","68632","5","Silver","Monthly","Electronics","12","16472","customer676@example.com","13800000676","Changning","2025-12-22","2026-02-13"
"CUST000677","Male","34","68408","5","Platinum","Quarterly","Home & Living","4","5473","customer677@example.com","13800000677","Pudong","2024-01-06","2026-02-16"
"CUST000678","Male","44","62675","5","Silver","Monthly","Home & Living","14","17549","customer678@example.com","13800000678","Pudong","2023-02-17","2026-03-09"
"CUST000679","Female","33","51898","5","Gold","Weekly","Books & Stationery","52","53974","customer679@example.com","13800000679","Changning","2023-02-02","2026-02-14"
"CUST000680","Male","29","147503","5","Platinum","Biweekly","Books & Stationery","27","79652","customer680@example.com","13800000680","Minhang","2024-11-22","2026-03-01"
"CUST000681","Female","36","95621","3","Platinum","Monthly","Entertainment","18","20654","customer681@example.com","13800000681","Changning","2023-06-01","2026-03-10"
"CUST000682","Male","35","76290","2","Silver","Weekly","Food & Dining","46","28075","customer682@example.com","13800000682","Changning","2025-12-16","2026-03-07"
"CUST000683","Male","39","79896","5","Silver","Rarely","Beauty & Cosmetics","1","1598","customer683@example.com","13800000683","Jingan","2024-10-21","2026-02-22"
"CUST000684","Female","65","221469","1","Gold","Rarely","Beauty & Cosmetics","1","886","customer684@example.com","13800000684","Minhang","2023-11-27","2026-02-22"
"CUST000685","Female","30","78543","1","Bronze","Biweekly","Fashion","29","9111","customer685@example.com","13800000685","Pudong","2024-10-09","2026-03-01"
"CUST000686","Male","33","124588","1","Gold","Rarely","Electronics","3","1495","customer686@example.com","13800000686","Pudong","2025-11-11","2026-03-08"
"CUST000687","Male","61","45601","4","Gold","Rarely","Electronics","3","2189","customer687@example.com","13800000687","Pudong","2025-10-15","2026-02-17"
"CUST000688","Male","33","79958","2","Silver","Quarterly","Food & Dining","5","3198","customer688@example.com","13800000688","Minhang","2023-07-04","2026-03-08"
"CUST000689","Female","35","37173","4","Platinum","Monthly","Fashion","14","8327","customer689@example.com","13800000689","Jingan","2023-03-09","2026-02-13"
"CUST000690","Male","22","63163","3","Gold","Rarely","Books & Stationery","1","758","customer690@example.com","13800000690","Changning","2023-06-27","2026-02-28"
"CUST000691","Male","39","56503","5","Gold","Rarely","Sports & Outdoors","2","2260","customer691@example.com","13800000691","Huangpu","2023-06-17","2026-02-14"
"CUST000692","Male","27","52319","3","Silver","Quarterly","Entertainment","7","4395","customer692@example.com","13800000692","Changning","2024-04-03","2026-03-06"
"CUST000693","Female","56","54300","5","Bronze","Quarterly","Books & Stationery","4","4344","customer693@example.com","13800000693","Pudong","2025-08-23","2026-02-19"
"CUST000694","Female","35","144668","5","Silver","Biweekly","Food & Dining","24","69441","customer694@example.com","13800000694","Minhang","2025-03-09","2026-02-15"
"CUST000695","Female","41","50179","5","Gold","Rarely","Home & Living","3","3011","customer695@example.com","13800000695","Minhang","2023-06-02","2026-03-09"
"CUST000696","Female","20","49308","1","Platinum","Biweekly","Electronics","20","3945","customer696@example.com","13800000696","Pudong","2024-07-12","2026-02-27"
"CUST000697","Female","36","134688","1","Bronze","Quarterly","Fashion","8","4310","customer697@example.com","13800000697","Pudong","2023-11-14","2026-02-21"
"CUST000698","Male","34","86337","3","Bronze","Weekly","Sports & Outdoors","60","62163","customer698@example.com","13800000698","Huangpu","2025-01-01","2026-03-09"
"CUST000699","Female","28","41796","4","Platinum","Biweekly","Sports & Outdoors","38","25412","customer699@example.com","13800000699","Jingan","2025-07-22","2026-02-21"
"CUST000700","Male","30","59373","5","Silver","Weekly","Home & Living","77","91434","customer700@example.com","13800000700","Pudong","2025-12-21","2026-02-17"
"CUST000701","Male","31","43565","5","Silver","Quarterly","Beauty & Cosmetics","6","5228","customer701@example.com","13800000701","Changning","2025-06-02","2026-03-14"
"CUST000702","Male","32","236357","1","Gold","Quarterly","Sports & Outdoors","6","5673","customer702@example.com","13800000702","Jingan","2023-06-10","2026-03-06"
"CUST000703","Female","44","75360","3","Silver","Monthly","Entertainment","10","9043","customer703@example.com","13800000703","Huangpu","2025-01-27","2026-02-25"
"CUST000704","Male","20","24260","1","Silver","Monthly","Entertainment","18","1747","customer704@example.com","13800000704","Changning","2023-01-09","2026-02-17"
"CUST000705","Male","25","45713","3","Silver","Quarterly","Sports & Outdoors","6","3291","customer705@example.com","13800000705","Minhang","2023-10-05","2026-02-14"
"CUST000706","Female","45","58476","4","Bronze","Biweekly","Fashion","36","33682","customer706@example.com","13800000706","Changning","2023-02-12","2026-02-19"
"CUST000707","Female","35","52553","2","Gold","Rarely","Electronics","3","1261","customer707@example.com","13800000707","Changning","2023-02-01","2026-03-03"
"CUST000708","Female","24","217846","3","Gold","Weekly","Beauty & Cosmetics","50","130708","customer708@example.com","13800000708","Changning","2025-11-09","2026-03-03"
"CUST000709","Male","64","252756","1","Platinum","Biweekly","Beauty & Cosmetics","40","40441","customer709@example.com","13800000709","Minhang","2023-04-10","2026-03-13"
"CUST000710","Male","43","82025","5","Gold","Biweekly","Home & Living","38","62339","customer710@example.com","13800000710","Huangpu","2025-05-16","2026-02-22"
"CUST000711","Female","20","230998","1","Silver","Weekly","Food & Dining","46","42504","customer711@example.com","13800000711","Pudong","2023-07-26","2026-02-25"
"CUST000712","Female","41","109630","3","Bronze","Weekly","Sports & Outdoors","51","67094","customer712@example.com","13800000712","Pudong","2023-08-22","2026-03-13"
"CUST000713","Female","33","86420","2","Platinum","Biweekly","Fashion","32","22124","customer713@example.com","13800000713","Changning","2024-05-14","2026-03-12"
"CUST000714","Female","29","61424","2","Platinum","Monthly","Books & Stationery","11","5405","customer714@example.com","13800000714","Xuhui","2023-03-08","2026-03-09"
"CUST000715","Female","19","24097","1","Silver","Weekly","Entertainment","51","4916","customer715@example.com","13800000715","Huangpu","2023-01-22","2026-02-16"
"CUST000716","Male","24","71740","3","Platinum","Weekly","Fashion","40","34435","customer716@example.com","13800000716","Huangpu","2024-05-06","2026-03-04"
"CUST000717","Female","44","214444","1","Gold","Quarterly","Food & Dining","7","6004","customer717@example.com","13800000717","Jingan","2025-12-25","2026-02-24"
"CUST000718","Female","37","120579","4","Bronze","Weekly","Books & Stationery","45","86817","customer718@example.com","13800000718","Jingan","2024-08-13","2026-02-25"
"CUST000719","Female","30","206175","5","Silver","Quarterly","Sports & Outdoors","8","32988","customer719@example.com","13800000719","Xuhui","2025-11-07","2026-02-19"
"CUST000720","Female","29","52721","4","Gold","Rarely","Beauty & Cosmetics","3","2531","customer720@example.com","13800000720","Pudong","2023-04-20","2026-02-22"
"CUST000721","Male","34","49941","2","Silver","Weekly","Electronics","74","29565","customer721@example.com","13800000721","Changning","2025-07-17","2026-02-13"
"CUST000722","Male","23","195003","3","Bronze","Monthly","Beauty & Cosmetics","14","32761","customer722@example.com","13800000722","Jingan","2024-04-13","2026-02-21"
"CUST000723","Male","19","24579","2","Platinum","Quarterly","Books & Stationery","5","983","customer723@example.com","13800000723","Pudong","2024-03-23","2026-02-26"
"CUST000724","Male","68","38757","5","Platinum","Biweekly","Sports & Outdoors","39","30230","customer724@example.com","13800000724","Xuhui","2024-01-21","2026-02-21"
"CUST000725","Female","25","83141","2","Platinum","Weekly","Electronics","80","53210","customer725@example.com","13800000725","Changning","2024-12-02","2026-03-09"
"CUST000726","Female","45","97418","3","Gold","Monthly","Electronics","17","19873","customer726@example.com","13800000726","Minhang","2025-06-19","2026-02-16"
"CUST000727","Female","52","63710","1","Gold","Rarely","Food & Dining","2","510","customer727@example.com","13800000727","Minhang","2023-07-02","2026-03-02"
"CUST000728","Female","21","57031","1","Bronze","Monthly","Fashion","12","2737","customer728@example.com","13800000728","Pudong","2024-02-25","2026-03-10"
"CUST000729","Female","27","110531","5","Platinum","Weekly","Beauty & Cosmetics","58","128216","customer729@example.com","13800000729","Minhang","2025-06-09","2026-03-10"
"CUST000730","Male","52","86064","5","Platinum","Biweekly","Home & Living","33","56802","customer730@example.com","13800000730","Changning","2024-11-09","2026-02-28"
"CUST000731","Male","42","64324","5","Gold","Monthly","Entertainment","11","14151","customer731@example.com","13800000731","Jingan","2023-04-19","2026-02-21"
"CUST000732","Female","55","21722","1","Bronze","Quarterly","Food & Dining","6","521","customer732@example.com","13800000732","Huangpu","2024-05-18","2026-02-17"
"CUST000733","Female","18","83109","3","Gold","Quarterly","Books & Stationery","7","6981","customer733@example.com","13800000733","Xuhui","2024-07-25","2026-03-04"
"CUST000734","Female","36","113086","4","Bronze","Weekly","Beauty & Cosmetics","54","97706","customer734@example.com","13800000734","Jingan","2025-04-06","2026-02-14"
"CUST000735","Male","25","42494","5","Gold","Rarely","Books & Stationery","1","850","customer735@example.com","13800000735","Minhang","2025-10-14","2026-02-15"
"CUST000736","Female","65","127142","4","Gold","Rarely","Beauty & Cosmetics","1","2034","customer736@example.com","13800000736","Huangpu","2024-02-02","2026-02-25"
"CUST000737","Male","42","148071","1","Gold","Biweekly","Electronics","20","11846","customer737@example.com","13800000737","Minhang","2025-06-12","2026-03-03"
"CUST000738","Male","21","56553","2","Platinum","Quarterly","Entertainment","7","3167","customer738@example.com","13800000738","Jingan","2023-09-24","2026-03-05"
"CUST000739","Male","31","40932","5","Silver","Biweekly","Entertainment","25","20466","customer739@example.com","13800000739","Huangpu","2023-12-05","2026-02-17"
"CUST000740","Male","18","31394","2","Silver","Rarely","Food & Dining","3","753","customer740@example.com","13800000740","Jingan","2023-11-03","2026-03-09"
"CUST000741","Male","23","67130","4","Gold","Monthly","Sports & Outdoors","14","15037","customer741@example.com","13800000741","Pudong","2025-11-27","2026-02-17"
"CUST000742","Male","31","87119","3","Platinum","Quarterly","Books & Stationery","6","6273","customer742@example.com","13800000742","Changning","2023-11-20","2026-02-14"
"CUST000743","Male","38","90735","4","Silver","Biweekly","Fashion","21","30487","customer743@example.com","13800000743","Jingan","2024-05-22","2026-03-13"
"CUST000744","Female","23","53162","3","Platinum","Monthly","Books & Stationery","11","7017","customer744@example.com","13800000744","Xuhui","2023-01-17","2026-03-03"
"CUST000745","Female","36","73818","2","Platinum","Weekly","Beauty & Cosmetics","62","36614","customer745@example.com","13800000745","Pudong","2025-09-24","2026-02-20"
"CUST000746","Male","55","99929","3","Silver","Biweekly","Sports & Outdoors","38","45568","customer746@example.com","13800000746","Jingan","2024-06-25","2026-02-27"
"CUST000747","Male","38","42360","1","Gold","Monthly","Books & Stationery","11","1864","customer747@example.com","13800000747","Minhang","2025-03-08","2026-02-15"
"CUST000748","Female","56","103204","4","Gold","Biweekly","Sports & Outdoors","30","49538","customer748@example.com","13800000748","Changning","2023-07-05","2026-03-10"
"CUST000749","Male","30","107848","5","Bronze","Monthly","Sports & Outdoors","18","38825","customer749@example.com","13800000749","Minhang","2025-03-01","2026-03-04"
"CUST000750","Male","48","136415","5","Bronze","Weekly","Home & Living","73","199166","customer750@example.com","13800000750","Jingan","2025-06-14","2026-03-10"
"CUST000751","Female","23","47390","4","Platinum","Rarely","Home & Living","2","1516","customer751@example.com","13800000751","Changning","2025-11-21","2026-03-02"
"CUST000752","Female","41","92161","4","Platinum","Monthly","Electronics","11","16220","customer752@example.com","13800000752","Xuhui","2023-04-19","2026-02-13"
"CUST000753","Male","50","68669","3","Silver","Weekly","Books & Stationery","59","48618","customer753@example.com","13800000753","Xuhui","2024-12-22","2026-02-14"
"CUST000754","Female","69","39362","3","Gold","Rarely","Entertainment","2","945","customer754@example.com","13800000754","Huangpu","2023-08-23","2026-03-05"
"CUST000755","Female","41","89371","3","Silver","Rarely","Sports & Outdoors","1","1072","customer755@example.com","13800000755","Minhang","2025-10-20","2026-03-14"
"CUST000756","Male","55","78741","1","Bronze","Monthly","Home & Living","13","4095","customer756@example.com","13800000756","Huangpu","2023-01-24","2026-02-14"
"CUST000757","Male","28","42671","3","Platinum","Quarterly","Fashion","6","3072","customer757@example.com","13800000757","Huangpu","2024-03-28","2026-03-01"
"CUST000758","Female","29","81010","5","Bronze","Rarely","Fashion","3","4861","customer758@example.com","13800000758","Xuhui","2024-06-15","2026-02-14"
"CUST000759","Male","52","143171","2","Platinum","Monthly","Food & Dining","15","17181","customer759@example.com","13800000759","Pudong","2023-08-16","2026-02-25"
"CUST000760","Male","39","75891","5","Gold","Weekly","Sports & Outdoors","75","113837","customer760@example.com","13800000760","Huangpu","2025-08-27","2026-02-24"
"CUST000761","Female","40","84116","4","Gold","Rarely","Books & Stationery","1","1346","customer761@example.com","13800000761","Xuhui","2024-09-17","2026-02-28"
"CUST000762","Female","18","107487","2","Platinum","Quarterly","Food & Dining","4","3440","customer762@example.com","13800000762","Minhang","2025-11-28","2026-03-05"
"CUST000763","Female","44","31938","1","Gold","Biweekly","Home & Living","34","4344","customer763@example.com","13800000763","Xuhui","2023-01-17","2026-02-19"
"CUST000764","Female","39","82154","4","Platinum","Biweekly","Sports & Outdoors","31","40748","customer764@example.com","13800000764","Minhang","2023-12-02","2026-02-17"
"CUST000765","Female","26","251687","5","Platinum","Monthly","Fashion","13","65439","customer765@example.com","13800000765","Pudong","2023-04-18","2026-02-13"
